stoichiometry,U_R3m_V,U_C2m_V
0.5188146911519198,3.6883363034031396,3.2060671363194175
0.5204507512520867,3.6877885911238257,3.2053398568733398
0.5220868113522538,3.6872408788445123,3.204612613414631
0.5237228714524207,3.686692324406189,3.203885596530168
0.5253589315525876,3.6861433963434154,3.203158579645705
0.5269949916527545,3.685594468280642,3.2024316718026764
0.5286310517529215,3.685044949076515,3.201704817521354
0.5302671118530885,3.6844946334524886,3.2009779760065116
0.5319031719532554,3.6839443178284625,3.200251184434213
0.5335392320534224,3.683393740643455,3.1995243928619144
0.5351752921535893,3.6828418644510714,3.1987975739264902
0.5368113522537562,3.6822899882586877,3.198070745193916
0.5384474123539231,3.681738112066304,3.1973438795619327
0.5400834724540902,3.681184642491257,3.196616913785076
0.5417195325542571,3.6806310313390753,3.1958899480082197
0.543355592654424,3.6800774201868935,3.195162792025792
